dataset,bin_label,bin_start,bin_end,count,total_count,nan_count,negative_count
LS:15,0.017-0.018,0.017,0.018000000000000002,87989,31953348,0,0
LS:15,0.018-0.019,0.018000000000000002,0.019,109605,31953348,0,0
LS:15,0.019-0.020,0.019,0.02,124870,31953348,0,0
LS:15,0.020-0.021,0.02,0.021,145348,31953348,0,0
LS:15,0.021-0.022,0.021,0.022,164666,31953348,0,0
LS:15,0.022-0.023,0.022,0.023,187979,31953348,0,0
LS:15,0.023-0.024,0.023,0.024,200345,31953348,0,0
LS:15,0.024-0.025,0.024,0.025,228685,31953348,0,0
LS:15,0.025-0.026,0.025,0.026000000000000002,293304,31953348,0,0
LS:15,0.026-0.027,0.026000000000000002,0.027,339680,31953348,0,0
LS:15,0.027-0.028,0.027,0.028,344510,31953348,0,0
LS:15,0.028-0.029,0.028,0.029,355248,31953348,0,0
LS:15,0.029-0.030,0.029,0.03,378786,31953348,0,0
LS:15,0.030-0.031,0.03,0.031,386991,31953348,0,0
LS:15,0.031-0.032,0.031,0.032,382052,31953348,0,0
LS:15,0.032-0.033,0.032,0.033,410687,31953348,0,0
LS:15,0.033-0.034,0.033,0.034,474949,31953348,0,0
LS:15,0.034-0.035,0.034,0.035,499528,31953348,0,0
LS:15,0.035-0.036,0.035,0.036000000000000004,786723,31953348,0,0
LS:15,0.036-0.037,0.036000000000000004,0.037,709210,31953348,0,0
LS:15,0.037-0.038,0.037,0.038,852273,31953348,0,0
LS:15,0.038-0.039,0.038,0.039,1001437,31953348,0,0
LS:15,0.039-0.040,0.039,0.04,939198,31953348,0,0
LS:15,0.040-0.041,0.04,0.041,804097,31953348,0,0
LS:15,0.041-0.042,0.041,0.042,896867,31953348,0,0
LS:15,0.042-0.043,0.042,0.043000000000000003,1038951,31953348,0,0
LS:15,0.043-0.044,0.043000000000000003,0.044,1027166,31953348,0,0
LS:15,0.044-0.045,0.044,0.045,944644,31953348,0,0
LS:15,0.045-0.046,0.045,0.046,958929,31953348,0,0
LS:15,0.046-0.047,0.046,0.047,977694,31953348,0,0
LS:15,0.047-0.048,0.047,0.048,1015241,31953348,0,0
LS:15,0.048-0.049,0.048,0.049,966788,31953348,0,0
LS:15,0.049-0.050,0.049,0.05,893784,31953348,0,0
LS:15,0.050-0.051,0.05,0.051000000000000004,760858,31953348,0,0
LS:15,0.051-0.052,0.051000000000000004,0.052000000000000005,819140,31953348,0,0
LS:15,0.052-0.053,0.052000000000000005,0.053,790317,31953348,0,0
LS:15,0.053-0.054,0.053,0.054,692241,31953348,0,0
LS:15,0.054-0.055,0.054,0.055,587912,31953348,0,0
LS:15,0.055-0.056,0.055,0.056,563906,31953348,0,0
LS:15,0.056-0.057,0.056,0.057,559635,31953348,0,0
LS:15,0.057-0.058,0.057,0.058,470043,31953348,0,0
LS:15,0.058-0.059,0.058,0.059000000000000004,402655,31953348,0,0
LS:15,0.059-0.060,0.059000000000000004,0.06,392878,31953348,0,0
LS:15,0.060-0.061,0.06,0.061,326761,31953348,0,0
LS:15,0.061-0.062,0.061,0.062,303383,31953348,0,0
LS:15,0.062-0.063,0.062,0.063,323225,31953348,0,0
LS:15,0.063-0.064,0.063,0.064,292365,31953348,0,0
LS:15,0.064-0.065,0.064,0.065,243768,31953348,0,0
LS:15,0.065-0.066,0.065,0.066,195106,31953348,0,0
LS:15,0.066-0.067,0.066,0.067,175251,31953348,0,0
LS:15,0.067-0.068,0.067,0.068,130244,31953348,0,0
LS:15,0.068-0.069,0.068,0.069,115054,31953348,0,0
LS:15,0.069-0.070,0.069,0.07,111611,31953348,0,0
LS:15,0.070-0.071,0.07,0.07100000000000001,107716,31953348,0,0
LS:15,0.071-0.072,0.07100000000000001,0.07200000000000001,103412,31953348,0,0
LS:15,0.072-0.073,0.07200000000000001,0.073,96293,31953348,0,0
LS:15,0.073-0.074,0.073,0.074,90475,31953348,0,0
LS:15,0.074-0.075,0.074,0.075,87365,31953348,0,0
LS:15,0.075-0.076,0.075,0.076,86704,31953348,0,0
LS:15,0.076-0.077,0.076,0.077,91140,31953348,0,0
LS:15,0.077-0.078,0.077,0.078,108865,31953348,0,0
LS:15,0.078-0.079,0.078,0.079,107885,31953348,0,0
LS:15,0.079-0.080,0.079,0.08,114603,31953348,0,0
LS:15,0.080-0.081,0.08,0.081,126463,31953348,0,0
LS:15,0.081-0.082,0.081,0.082,127346,31953348,0,0
LS:15,0.082-0.083,0.082,0.083,146240,31953348,0,0
LS:15,0.083-0.084,0.083,0.084,187812,31953348,0,0
LS:15,0.084-0.085,0.084,0.085,174291,31953348,0,0
LS:15,0.085-0.086,0.085,0.08600000000000001,177686,31953348,0,0
LS:15,0.086-0.087,0.08600000000000001,0.08700000000000001,184026,31953348,0,0
LS:15,0.087-0.088,0.08700000000000001,0.088,192587,31953348,0,0
LS:15,0.088-0.089,0.088,0.089,204969,31953348,0,0
LS:15,0.089-0.090,0.089,0.09,199651,31953348,0,0
LS:15,0.090-0.091,0.09,0.091,193562,31953348,0,0
LS:15,0.091-0.092,0.091,0.092,187097,31953348,0,0
LS:15,0.092-0.093,0.092,0.093,173296,31953348,0,0
LS:15,0.093-0.094,0.093,0.094,166390,31953348,0,0
LS:15,0.094-0.095,0.094,0.095,152300,31953348,0,0
LS:15,0.095-0.096,0.095,0.096,120321,31953348,0,0
LS:15,0.096-0.097,0.096,0.097,106303,31953348,0,0
LS:15,0.097-0.098,0.097,0.098,97287,31953348,0,0
LS:15,0.098-0.099,0.098,0.099,88222,31953348,0,0
LS:15,0.099-0.100,0.099,0.1,78900,31953348,0,0
LS:15,0.100-0.101,0.1,0.101,64736,31953348,0,0
LS:15,0.101-0.102,0.101,0.10200000000000001,53390,31953348,0,0
LS:15,0.102-0.103,0.10200000000000001,0.10300000000000001,41788,31953348,0,0
LS:15,0.103-0.104,0.10300000000000001,0.10400000000000001,36911,31953348,0,0
LS:15,0.104-0.105,0.10400000000000001,0.105,34201,31953348,0,0
LS:15,0.105-0.106,0.105,0.106,30672,31953348,0,0
LS:15,0.106-0.107,0.106,0.107,28757,31953348,0,0
LS:15,0.107-0.108,0.107,0.108,25087,31953348,0,0
LS:15,0.108-0.109,0.108,0.109,21916,31953348,0,0
LS:15,0.109-0.110,0.109,0.11,17184,31953348,0,0
LS:15,0.110-0.111,0.11,0.111,15389,31953348,0,0
LS:15,0.111-0.112,0.111,0.112,14366,31953348,0,0
LS:15,0.112-0.113,0.112,0.113,13819,31953348,0,0
LS:15,0.113-0.114,0.113,0.114,10088,31953348,0,0
LS:15,0.114-0.115,0.114,0.115,6503,31953348,0,0
LS:15,0.115-0.116,0.115,0.116,4621,31953348,0,0
LS:15,0.116-0.117,0.116,0.117,2931,31953348,0,0
LS:15,0.117-0.118,0.117,0.11800000000000001,985,31953348,0,0
LS:15,0.118-0.119,0.11800000000000001,0.11900000000000001,79,31953348,0,0
LS:15,0.119-0.120,0.11900000000000001,0.12,1,31953348,0,0
LS:15,>=0.300,0.3,,0,31953348,0,0
LS:16,zero,0.0,0.0,5531,31953348,0,0
LS:16,0.008-0.009,0.008,0.009000000000000001,29,31953348,0,0
LS:16,0.009-0.010,0.009000000000000001,0.01,15252,31953348,0,0
LS:16,0.010-0.011,0.01,0.011,27575,31953348,0,0
LS:16,0.011-0.012,0.011,0.012,21823,31953348,0,0
LS:16,0.012-0.013,0.012,0.013000000000000001,22544,31953348,0,0
LS:16,0.013-0.014,0.013000000000000001,0.014,20123,31953348,0,0
LS:16,0.014-0.015,0.014,0.015,21636,31953348,0,0
LS:16,0.015-0.016,0.015,0.016,36592,31953348,0,0
LS:16,0.016-0.017,0.016,0.017,65760,31953348,0,0
LS:16,0.017-0.018,0.017,0.018000000000000002,101832,31953348,0,0
LS:16,0.018-0.019,0.018000000000000002,0.019,163043,31953348,0,0
LS:16,0.019-0.020,0.019,0.02,227734,31953348,0,0
LS:16,0.020-0.021,0.02,0.021,272250,31953348,0,0
LS:16,0.021-0.022,0.021,0.022,302016,31953348,0,0
LS:16,0.022-0.023,0.022,0.023,293316,31953348,0,0
LS:16,0.023-0.024,0.023,0.024,256787,31953348,0,0
LS:16,0.024-0.025,0.024,0.025,234452,31953348,0,0
LS:16,0.025-0.026,0.025,0.026000000000000002,222171,31953348,0,0
LS:16,0.026-0.027,0.026000000000000002,0.027,200593,31953348,0,0
LS:16,0.027-0.028,0.027,0.028,179347,31953348,0,0
LS:16,0.028-0.029,0.028,0.029,160198,31953348,0,0
LS:16,0.029-0.030,0.029,0.03,160178,31953348,0,0
LS:16,0.030-0.031,0.03,0.031,229178,31953348,0,0
LS:16,0.031-0.032,0.031,0.032,298499,31953348,0,0
LS:16,0.032-0.033,0.032,0.033,360570,31953348,0,0
LS:16,0.033-0.034,0.033,0.034,853429,31953348,0,0
LS:16,0.034-0.035,0.034,0.035,1305870,31953348,0,0
LS:16,0.035-0.036,0.035,0.036000000000000004,1356336,31953348,0,0
LS:16,0.036-0.037,0.036000000000000004,0.037,1510939,31953348,0,0
LS:16,0.037-0.038,0.037,0.038,1900675,31953348,0,0
LS:16,0.038-0.039,0.038,0.039,1825943,31953348,0,0
LS:16,0.039-0.040,0.039,0.04,1636317,31953348,0,0
LS:16,0.040-0.041,0.04,0.041,1441049,31953348,0,0
LS:16,0.041-0.042,0.041,0.042,1317996,31953348,0,0
LS:16,0.042-0.043,0.042,0.043000000000000003,1175571,31953348,0,0
LS:16,0.043-0.044,0.043000000000000003,0.044,956452,31953348,0,0
LS:16,0.044-0.045,0.044,0.045,799264,31953348,0,0
LS:16,0.045-0.046,0.045,0.046,714210,31953348,0,0
LS:16,0.046-0.047,0.046,0.047,578853,31953348,0,0
LS:16,0.047-0.048,0.047,0.048,469576,31953348,0,0
LS:16,0.048-0.049,0.048,0.049,415455,31953348,0,0
LS:16,0.049-0.050,0.049,0.05,374732,31953348,0,0
LS:16,0.050-0.051,0.05,0.051000000000000004,319974,31953348,0,0
LS:16,0.051-0.052,0.051000000000000004,0.052000000000000005,524982,31953348,0,0
LS:16,0.052-0.053,0.052000000000000005,0.053,433277,31953348,0,0
LS:16,0.053-0.054,0.053,0.054,389521,31953348,0,0
LS:16,0.054-0.055,0.054,0.055,340018,31953348,0,0
LS:16,0.055-0.056,0.055,0.056,330113,31953348,0,0
LS:16,0.056-0.057,0.056,0.057,379829,31953348,0,0
LS:16,0.057-0.058,0.057,0.058,320071,31953348,0,0
LS:16,0.058-0.059,0.058,0.059000000000000004,301585,31953348,0,0
LS:16,0.059-0.060,0.059000000000000004,0.06,243585,31953348,0,0
LS:16,0.060-0.061,0.06,0.061,244264,31953348,0,0
LS:16,0.061-0.062,0.061,0.062,228062,31953348,0,0
LS:16,0.062-0.063,0.062,0.063,233822,31953348,0,0
LS:16,0.063-0.064,0.063,0.064,291409,31953348,0,0
LS:16,0.064-0.065,0.064,0.065,363862,31953348,0,0
LS:16,0.065-0.066,0.065,0.066,236235,31953348,0,0
LS:16,0.066-0.067,0.066,0.067,198916,31953348,0,0
LS:16,0.067-0.068,0.067,0.068,191028,31953348,0,0
LS:16,0.068-0.069,0.068,0.069,211791,31953348,0,0
LS:16,0.069-0.070,0.069,0.07,205253,31953348,0,0
LS:16,0.070-0.071,0.07,0.07100000000000001,195211,31953348,0,0
LS:16,0.071-0.072,0.07100000000000001,0.07200000000000001,194868,31953348,0,0
LS:16,0.072-0.073,0.07200000000000001,0.073,183413,31953348,0,0
LS:16,0.073-0.074,0.073,0.074,170346,31953348,0,0
LS:16,0.074-0.075,0.074,0.075,150707,31953348,0,0
LS:16,0.075-0.076,0.075,0.076,134243,31953348,0,0
LS:16,0.076-0.077,0.076,0.077,118997,31953348,0,0
LS:16,0.077-0.078,0.077,0.078,105040,31953348,0,0
LS:16,0.078-0.079,0.078,0.079,78472,31953348,0,0
LS:16,0.079-0.080,0.079,0.08,46972,31953348,0,0
LS:16,0.080-0.081,0.08,0.081,40088,31953348,0,0
LS:16,0.081-0.082,0.081,0.082,36182,31953348,0,0
LS:16,0.082-0.083,0.082,0.083,36032,31953348,0,0
LS:16,0.083-0.084,0.083,0.084,35669,31953348,0,0
LS:16,0.084-0.085,0.084,0.085,34997,31953348,0,0
LS:16,0.085-0.086,0.085,0.08600000000000001,36944,31953348,0,0
LS:16,0.086-0.087,0.08600000000000001,0.08700000000000001,34909,31953348,0,0
LS:16,0.087-0.088,0.08700000000000001,0.088,34785,31953348,0,0
LS:16,0.088-0.089,0.088,0.089,35056,31953348,0,0
LS:16,0.089-0.090,0.089,0.09,32184,31953348,0,0
LS:16,0.090-0.091,0.09,0.091,27654,31953348,0,0
LS:16,0.091-0.092,0.091,0.092,24429,31953348,0,0
LS:16,0.092-0.093,0.092,0.093,21791,31953348,0,0
LS:16,0.093-0.094,0.093,0.094,19703,31953348,0,0
LS:16,0.094-0.095,0.094,0.095,17932,31953348,0,0
LS:16,0.095-0.096,0.095,0.096,18292,31953348,0,0
LS:16,0.096-0.097,0.096,0.097,18876,31953348,0,0
LS:16,0.097-0.098,0.097,0.098,18236,31953348,0,0
LS:16,0.098-0.099,0.098,0.099,19190,31953348,0,0
LS:16,0.099-0.100,0.099,0.1,18453,31953348,0,0
LS:16,0.100-0.101,0.1,0.101,19990,31953348,0,0
LS:16,0.101-0.102,0.101,0.10200000000000001,16781,31953348,0,0
LS:16,0.102-0.103,0.10200000000000001,0.10300000000000001,15168,31953348,0,0
LS:16,0.103-0.104,0.10300000000000001,0.10400000000000001,15561,31953348,0,0
LS:16,0.104-0.105,0.10400000000000001,0.105,15845,31953348,0,0
LS:16,0.105-0.106,0.105,0.106,21019,31953348,0,0
LS:16,0.106-0.107,0.106,0.107,39683,31953348,0,0
LS:16,0.107-0.108,0.107,0.108,66650,31953348,0,0
LS:16,0.108-0.109,0.108,0.109,53334,31953348,0,0
LS:16,0.109-0.110,0.109,0.11,58971,31953348,0,0
LS:16,0.110-0.111,0.11,0.111,73704,31953348,0,0
LS:16,0.111-0.112,0.111,0.112,71751,31953348,0,0
LS:16,0.112-0.113,0.112,0.113,65271,31953348,0,0
LS:16,0.113-0.114,0.113,0.114,72312,31953348,0,0
LS:16,0.114-0.115,0.114,0.115,78077,31953348,0,0
LS:16,0.115-0.116,0.115,0.116,76741,31953348,0,0
LS:16,0.116-0.117,0.116,0.117,75756,31953348,0,0
LS:16,0.117-0.118,0.117,0.11800000000000001,71877,31953348,0,0
LS:16,0.118-0.119,0.11800000000000001,0.11900000000000001,69167,31953348,0,0
LS:16,0.119-0.120,0.11900000000000001,0.12,71626,31953348,0,0
LS:16,0.120-0.121,0.12,0.121,71528,31953348,0,0
LS:16,0.121-0.122,0.121,0.122,67052,31953348,0,0
LS:16,0.122-0.123,0.122,0.123,64147,31953348,0,0
LS:16,0.123-0.124,0.123,0.124,63100,31953348,0,0
LS:16,0.124-0.125,0.124,0.125,52762,31953348,0,0
LS:16,0.125-0.126,0.125,0.126,45571,31953348,0,0
LS:16,0.126-0.127,0.126,0.127,31534,31953348,0,0
LS:16,0.127-0.128,0.127,0.128,20182,31953348,0,0
LS:16,0.128-0.129,0.128,0.129,10332,31953348,0,0
LS:16,0.129-0.130,0.129,0.13,7598,31953348,0,0
LS:16,0.130-0.131,0.13,0.131,4930,31953348,0,0
LS:16,0.131-0.132,0.131,0.132,3062,31953348,0,0
LS:16,0.132-0.133,0.132,0.133,1631,31953348,0,0
LS:16,0.133-0.134,0.133,0.134,958,31953348,0,0
LS:16,0.134-0.135,0.134,0.135,712,31953348,0,0
LS:16,0.139-0.140,0.139,0.14,1,31953348,0,0
LS:16,>=0.300,0.3,,0,31953348,0,0
LS:2,zero,0.0,0.0,75652,30023280,0,0
LS:2,0.005-0.006,0.005,0.006,1175,30023280,0,0
LS:2,0.006-0.007,0.006,0.007,27364,30023280,0,0
LS:2,0.007-0.008,0.007,0.008,12399,30023280,0,0
LS:2,0.008-0.009,0.008,0.009000000000000001,14326,30023280,0,0
LS:2,0.009-0.010,0.009000000000000001,0.01,10457,30023280,0,0
LS:2,0.010-0.011,0.01,0.011,5010,30023280,0,0
LS:2,0.011-0.012,0.011,0.012,5508,30023280,0,0
LS:2,0.012-0.013,0.012,0.013000000000000001,4375,30023280,0,0
LS:2,0.013-0.014,0.013000000000000001,0.014,3691,30023280,0,0
LS:2,0.014-0.015,0.014,0.015,8350,30023280,0,0
LS:2,0.015-0.016,0.015,0.016,13458,30023280,0,0
LS:2,0.016-0.017,0.016,0.017,15271,30023280,0,0
LS:2,0.017-0.018,0.017,0.018000000000000002,18491,30023280,0,0
LS:2,0.018-0.019,0.018000000000000002,0.019,35541,30023280,0,0
LS:2,0.019-0.020,0.019,0.02,46009,30023280,0,0
LS:2,0.020-0.021,0.02,0.021,74038,30023280,0,0
LS:2,0.021-0.022,0.021,0.022,145055,30023280,0,0
LS:2,0.022-0.023,0.022,0.023,255454,30023280,0,0
LS:2,0.023-0.024,0.023,0.024,743230,30023280,0,0
LS:2,0.024-0.025,0.024,0.025,1863392,30023280,0,0
LS:2,0.025-0.026,0.025,0.026000000000000002,2759916,30023280,0,0
LS:2,0.026-0.027,0.026000000000000002,0.027,2240596,30023280,0,0
LS:2,0.027-0.028,0.027,0.028,1690311,30023280,0,0
LS:2,0.028-0.029,0.028,0.029,1839238,30023280,0,0
LS:2,0.029-0.030,0.029,0.03,1437631,30023280,0,0
LS:2,0.030-0.031,0.03,0.031,1531818,30023280,0,0
LS:2,0.031-0.032,0.031,0.032,2107714,30023280,0,0
LS:2,0.032-0.033,0.032,0.033,2319255,30023280,0,0
LS:2,0.033-0.034,0.033,0.034,2047030,30023280,0,0
LS:2,0.034-0.035,0.034,0.035,1913822,30023280,0,0
LS:2,0.035-0.036,0.035,0.036000000000000004,1797094,30023280,0,0
LS:2,0.036-0.037,0.036000000000000004,0.037,1389276,30023280,0,0
LS:2,0.037-0.038,0.037,0.038,881945,30023280,0,0
LS:2,0.038-0.039,0.038,0.039,642753,30023280,0,0
LS:2,0.039-0.040,0.039,0.04,436812,30023280,0,0
LS:2,0.040-0.041,0.04,0.041,308414,30023280,0,0
LS:2,0.041-0.042,0.041,0.042,322410,30023280,0,0
LS:2,0.042-0.043,0.042,0.043000000000000003,203614,30023280,0,0
LS:2,0.043-0.044,0.043000000000000003,0.044,131449,30023280,0,0
LS:2,0.044-0.045,0.044,0.045,109153,30023280,0,0
LS:2,0.045-0.046,0.045,0.046,82562,30023280,0,0
LS:2,0.046-0.047,0.046,0.047,71529,30023280,0,0
LS:2,0.047-0.048,0.047,0.048,61756,30023280,0,0
LS:2,0.048-0.049,0.048,0.049,49824,30023280,0,0
LS:2,0.049-0.050,0.049,0.05,39229,30023280,0,0
LS:2,0.050-0.051,0.05,0.051000000000000004,32296,30023280,0,0
LS:2,0.051-0.052,0.051000000000000004,0.052000000000000005,26205,30023280,0,0
LS:2,0.052-0.053,0.052000000000000005,0.053,21203,30023280,0,0
LS:2,0.053-0.054,0.053,0.054,17640,30023280,0,0
LS:2,0.054-0.055,0.054,0.055,13542,30023280,0,0
LS:2,0.055-0.056,0.055,0.056,12689,30023280,0,0
LS:2,0.056-0.057,0.056,0.057,10577,30023280,0,0
LS:2,0.057-0.058,0.057,0.058,10426,30023280,0,0
LS:2,0.058-0.059,0.058,0.059000000000000004,9400,30023280,0,0
LS:2,0.059-0.060,0.059000000000000004,0.06,7882,30023280,0,0
LS:2,0.060-0.061,0.06,0.061,7059,30023280,0,0
LS:2,0.061-0.062,0.061,0.062,5547,30023280,0,0
LS:2,0.062-0.063,0.062,0.063,5162,30023280,0,0
LS:2,0.063-0.064,0.063,0.064,5034,30023280,0,0
LS:2,0.064-0.065,0.064,0.065,4601,30023280,0,0
LS:2,0.065-0.066,0.065,0.066,3929,30023280,0,0
LS:2,0.066-0.067,0.066,0.067,3992,30023280,0,0
LS:2,0.067-0.068,0.067,0.068,3472,30023280,0,0
LS:2,0.068-0.069,0.068,0.069,2752,30023280,0,0
LS:2,0.069-0.070,0.069,0.07,2468,30023280,0,0
LS:2,0.070-0.071,0.07,0.07100000000000001,2361,30023280,0,0
LS:2,0.071-0.072,0.07100000000000001,0.07200000000000001,2315,30023280,0,0
LS:2,0.072-0.073,0.07200000000000001,0.073,2506,30023280,0,0
LS:2,0.073-0.074,0.073,0.074,2158,30023280,0,0
LS:2,0.074-0.075,0.074,0.075,2238,30023280,0,0
LS:2,0.075-0.076,0.075,0.076,1828,30023280,0,0
LS:2,0.076-0.077,0.076,0.077,1754,30023280,0,0
LS:2,0.077-0.078,0.077,0.078,1885,30023280,0,0
LS:2,0.078-0.079,0.078,0.079,1856,30023280,0,0
LS:2,0.079-0.080,0.079,0.08,2172,30023280,0,0
LS:2,0.080-0.081,0.08,0.081,1611,30023280,0,0
LS:2,0.081-0.082,0.081,0.082,1077,30023280,0,0
LS:2,0.082-0.083,0.082,0.083,246,30023280,0,0
LS:2,>=0.300,0.3,,0,30023280,0,0
LS:3,zero,0.0,0.0,85162,31953348,0,0
LS:3,0.008-0.009,0.008,0.009000000000000001,1,31953348,0,0
LS:3,0.009-0.010,0.009000000000000001,0.01,4764,31953348,0,0
LS:3,0.010-0.011,0.01,0.011,8625,31953348,0,0
LS:3,0.011-0.012,0.011,0.012,5230,31953348,0,0
LS:3,0.012-0.013,0.012,0.013000000000000001,5114,31953348,0,0
LS:3,0.013-0.014,0.013000000000000001,0.014,5700,31953348,0,0
LS:3,0.014-0.015,0.014,0.015,11875,31953348,0,0
LS:3,0.015-0.016,0.015,0.016,24692,31953348,0,0
LS:3,0.016-0.017,0.016,0.017,28562,31953348,0,0
LS:3,0.017-0.018,0.017,0.018000000000000002,30097,31953348,0,0
LS:3,0.018-0.019,0.018000000000000002,0.019,37414,31953348,0,0
LS:3,0.019-0.020,0.019,0.02,41144,31953348,0,0
LS:3,0.020-0.021,0.02,0.021,43889,31953348,0,0
LS:3,0.021-0.022,0.021,0.022,35484,31953348,0,0
LS:3,0.022-0.023,0.022,0.023,33274,31953348,0,0
LS:3,0.023-0.024,0.023,0.024,34084,31953348,0,0
LS:3,0.024-0.025,0.024,0.025,136743,31953348,0,0
LS:3,0.025-0.026,0.025,0.026000000000000002,1376960,31953348,0,0
LS:3,0.026-0.027,0.026000000000000002,0.027,1900117,31953348,0,0
LS:3,0.027-0.028,0.027,0.028,1869761,31953348,0,0
LS:3,0.028-0.029,0.028,0.029,1310045,31953348,0,0
LS:3,0.029-0.030,0.029,0.03,930034,31953348,0,0
LS:3,0.030-0.031,0.03,0.031,947817,31953348,0,0
LS:3,0.031-0.032,0.031,0.032,1237987,31953348,0,0
LS:3,0.032-0.033,0.032,0.033,1335347,31953348,0,0
LS:3,0.033-0.034,0.033,0.034,1688349,31953348,0,0
LS:3,0.034-0.035,0.034,0.035,1397658,31953348,0,0
LS:3,0.035-0.036,0.035,0.036000000000000004,1278967,31953348,0,0
LS:3,0.036-0.037,0.036000000000000004,0.037,1098861,31953348,0,0
LS:3,0.037-0.038,0.037,0.038,879266,31953348,0,0
LS:3,0.038-0.039,0.038,0.039,761058,31953348,0,0
LS:3,0.039-0.040,0.039,0.04,773822,31953348,0,0
LS:3,0.040-0.041,0.04,0.041,818261,31953348,0,0
LS:3,0.041-0.042,0.041,0.042,929376,31953348,0,0
LS:3,0.042-0.043,0.042,0.043000000000000003,923092,31953348,0,0
LS:3,0.043-0.044,0.043000000000000003,0.044,761387,31953348,0,0
LS:3,0.044-0.045,0.044,0.045,694810,31953348,0,0
LS:3,0.045-0.046,0.045,0.046,713216,31953348,0,0
LS:3,0.046-0.047,0.046,0.047,651557,31953348,0,0
LS:3,0.047-0.048,0.047,0.048,627827,31953348,0,0
LS:3,0.048-0.049,0.048,0.049,612608,31953348,0,0
LS:3,0.049-0.050,0.049,0.05,594269,31953348,0,0
LS:3,0.050-0.051,0.05,0.051000000000000004,558867,31953348,0,0
LS:3,0.051-0.052,0.051000000000000004,0.052000000000000005,488332,31953348,0,0
LS:3,0.052-0.053,0.052000000000000005,0.053,406155,31953348,0,0
LS:3,0.053-0.054,0.053,0.054,349951,31953348,0,0
LS:3,0.054-0.055,0.054,0.055,303808,31953348,0,0
LS:3,0.055-0.056,0.055,0.056,261811,31953348,0,0
LS:3,0.056-0.057,0.056,0.057,221187,31953348,0,0
LS:3,0.057-0.058,0.057,0.058,186072,31953348,0,0
LS:3,0.058-0.059,0.058,0.059000000000000004,159974,31953348,0,0
LS:3,0.059-0.060,0.059000000000000004,0.06,141556,31953348,0,0
LS:3,0.060-0.061,0.06,0.061,135610,31953348,0,0
LS:3,0.061-0.062,0.061,0.062,123643,31953348,0,0
LS:3,0.062-0.063,0.062,0.063,118384,31953348,0,0
LS:3,0.063-0.064,0.063,0.064,107679,31953348,0,0
LS:3,0.064-0.065,0.064,0.065,97723,31953348,0,0
LS:3,0.065-0.066,0.065,0.066,90036,31953348,0,0
LS:3,0.066-0.067,0.066,0.067,79089,31953348,0,0
LS:3,0.067-0.068,0.067,0.068,75723,31953348,0,0
LS:3,0.068-0.069,0.068,0.069,74934,31953348,0,0
LS:3,0.069-0.070,0.069,0.07,77951,31953348,0,0
LS:3,0.070-0.071,0.07,0.07100000000000001,77311,31953348,0,0
LS:3,0.071-0.072,0.07100000000000001,0.07200000000000001,78178,31953348,0,0
LS:3,0.072-0.073,0.07200000000000001,0.073,72678,31953348,0,0
LS:3,0.073-0.074,0.073,0.074,66404,31953348,0,0
LS:3,0.074-0.075,0.074,0.075,58203,31953348,0,0
LS:3,0.075-0.076,0.075,0.076,52257,31953348,0,0
LS:3,0.076-0.077,0.076,0.077,47330,31953348,0,0
LS:3,0.077-0.078,0.077,0.078,45077,31953348,0,0
LS:3,0.078-0.079,0.078,0.079,44534,31953348,0,0
LS:3,0.079-0.080,0.079,0.08,47959,31953348,0,0
LS:3,0.080-0.081,0.08,0.081,51612,31953348,0,0
LS:3,0.081-0.082,0.081,0.082,50934,31953348,0,0
LS:3,0.082-0.083,0.082,0.083,47698,31953348,0,0
LS:3,0.083-0.084,0.083,0.084,39763,31953348,0,0
LS:3,0.084-0.085,0.084,0.085,34739,31953348,0,0
LS:3,0.085-0.086,0.085,0.08600000000000001,31412,31953348,0,0
LS:3,0.086-0.087,0.08600000000000001,0.08700000000000001,27399,31953348,0,0
LS:3,0.087-0.088,0.08700000000000001,0.088,23545,31953348,0,0
LS:3,0.088-0.089,0.088,0.089,20213,31953348,0,0
LS:3,0.089-0.090,0.089,0.09,18046,31953348,0,0
LS:3,0.090-0.091,0.09,0.091,15545,31953348,0,0
LS:3,0.091-0.092,0.091,0.092,13416,31953348,0,0
LS:3,0.092-0.093,0.092,0.093,12319,31953348,0,0
LS:3,0.093-0.094,0.093,0.094,11079,31953348,0,0
LS:3,0.094-0.095,0.094,0.095,10316,31953348,0,0
LS:3,0.095-0.096,0.095,0.096,10119,31953348,0,0
LS:3,0.096-0.097,0.096,0.097,9812,31953348,0,0
LS:3,0.097-0.098,0.097,0.098,9526,31953348,0,0
LS:3,0.098-0.099,0.098,0.099,8165,31953348,0,0
LS:3,0.099-0.100,0.099,0.1,7286,31953348,0,0
LS:3,0.100-0.101,0.1,0.101,6631,31953348,0,0
LS:3,0.101-0.102,0.101,0.10200000000000001,6284,31953348,0,0
LS:3,0.102-0.103,0.10200000000000001,0.10300000000000001,5848,31953348,0,0
LS:3,0.103-0.104,0.10300000000000001,0.10400000000000001,5779,31953348,0,0
LS:3,0.104-0.105,0.10400000000000001,0.105,5282,31953348,0,0
LS:3,0.105-0.106,0.105,0.106,4976,31953348,0,0
LS:3,0.106-0.107,0.106,0.107,4677,31953348,0,0
LS:3,0.107-0.108,0.107,0.108,4331,31953348,0,0
LS:3,0.108-0.109,0.108,0.109,4176,31953348,0,0
LS:3,0.109-0.110,0.109,0.11,4023,31953348,0,0
